ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
REGION XII-SOCCSKSARGEN,6.5,124.85,2020-12-02,h30v08,1679.0,1942.0,0.1946,0.3619,2122.0,0b0000100001001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION XII-SOCCSKSARGEN,6.5,124.85,2020-12-18,h30v08,1679.0,1942.0,0.2641,0.3806,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
REGION XII-SOCCSKSARGEN,6.5,124.85,2021-01-01,h30v08,1679.0,1942.0,0.2016,0.3042,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-01-01,h29v07,1406.0,2505.0,0.5453,0.862,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-01-17,h29v07,1406.0,2505.0,0.5711,0.8314,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-02-02,h29v07,1406.0,2505.0,0.5769,0.8051,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-02-18,h29v07,1406.0,2505.0,0.3497,0.4971,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-03-05,h29v07,1406.0,2505.0,0.512,0.7557,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-03-21,h29v07,1406.0,2505.0,0.463,0.7731,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-04-06,h29v07,1406.0,2505.0,0.4785,0.812,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-04-22,h29v07,1406.0,2505.0,0.5312,0.7315,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-05-08,h29v07,1406.0,2505.0,0.5746,0.7164,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-05-24,h29v07,1406.0,2505.0,0.4766,0.8339,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-06-09,h29v07,1406.0,2505.0,0.574,0.8803,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-06-25,h29v07,1406.0,2505.0,0.5823,0.8819,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-07-11,h29v07,1406.0,2505.0,0.7571,0.8521,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-07-27,h29v07,1406.0,2505.0,0.6357,0.8902,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-08-12,h29v07,1406.0,2505.0,0.5968,0.839,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-08-28,h29v07,1406.0,2505.0,0.7147,0.8219,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-09-13,h29v07,1406.0,2505.0,0.3969,0.5503,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-09-29,h29v07,1406.0,2505.0,0.5918,0.8272,3482.0,0b0000110110011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-10-15,h29v07,1406.0,2505.0,0.5698,0.8276,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-10-31,h29v07,1406.0,2505.0,0.5211,0.8341,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-11-16,h29v07,1406.0,2505.0,0.45,0.8844,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-12-02,h29v07,1406.0,2505.0,0.5814,0.8691,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2016-12-18,h29v07,1406.0,2505.0,0.5502,0.8648,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-01-01,h29v07,1406.0,2505.0,0.5612,0.8486,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-01-17,h29v07,1406.0,2505.0,0.5892,0.8316,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-02-02,h29v07,1406.0,2505.0,0.5176,0.8492,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-02-18,h29v07,1406.0,2505.0,0.5198,0.8574,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-03-06,h29v07,1406.0,2505.0,0.6279,0.791,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-03-22,h29v07,1406.0,2505.0,0.612,0.8012,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-04-07,h29v07,1406.0,2505.0,0.6023,0.7921,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-04-23,h29v07,1406.0,2505.0,0.44,0.7038,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-05-09,h29v07,1406.0,2505.0,0.4616,0.515,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-05-25,h29v07,1406.0,2505.0,0.4175,0.8732,2380.0,0b0000100101001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-06-10,h29v07,1406.0,2505.0,0.7148,0.845,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-06-26,h29v07,1406.0,2505.0,0.7285,0.8502,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-07-12,h29v07,1406.0,2505.0,0.5804,0.7173,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-07-28,h29v07,1406.0,2505.0,0.5518,0.8718,36262.0,0b1000110110100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Region I-ILOCOS REGION,17.07,120.53,2017-08-13,h29v07,1406.0,2505.0,0.6997,0.8559,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-08-29,h29v07,1406.0,2505.0,0.6471,0.8758,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-09-14,h29v07,1406.0,2505.0,0.3932,0.5815,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-09-30,h29v07,1406.0,2505.0,0.7075,0.8708,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-10-16,h29v07,1406.0,2505.0,0.5349,0.7234,2066.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-11-01,h29v07,1406.0,2505.0,0.5847,0.8703,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-11-17,h29v07,1406.0,2505.0,0.5592,0.8809,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-12-03,h29v07,1406.0,2505.0,0.4911,0.8265,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2017-12-19,h29v07,1406.0,2505.0,0.5676,0.8411,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-01-01,h29v07,1406.0,2505.0,0.4686,0.8995,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-01-17,h29v07,1406.0,2505.0,0.4561,0.8584,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-02-02,h29v07,1406.0,2505.0,0.5842,0.8424,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-02-18,h29v07,1406.0,2505.0,0.6124,0.8189,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-03-06,h29v07,1406.0,2505.0,0.545,0.8144,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-03-22,h29v07,1406.0,2505.0,0.52,0.8073,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-04-07,h29v07,1406.0,2505.0,0.4991,0.8416,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-04-23,h29v07,1406.0,2505.0,0.584,0.7613,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-05-09,h29v07,1406.0,2505.0,0.4972,0.8529,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-05-25,h29v07,1406.0,2505.0,0.6169,0.7923,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-06-10,h29v07,1406.0,2505.0,0.2562,0.3102,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-06-26,h29v07,1406.0,2505.0,0.6622,0.9543,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-07-12,h29v07,1406.0,2505.0,0.7645,0.8657,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-07-28,h29v07,1406.0,2505.0,0.5771,0.6707,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-08-13,h29v07,1406.0,2505.0,0.1965,0.2513,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-08-29,h29v07,1406.0,2505.0,0.6815,0.8103,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-09-14,h29v07,1406.0,2505.0,0.6353,0.8455,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-09-30,h29v07,1406.0,2505.0,0.6138,0.8571,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-10-16,h29v07,1406.0,2505.0,0.4919,0.8102,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-11-01,h29v07,1406.0,2505.0,0.5446,0.8751,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-11-17,h29v07,1406.0,2505.0,0.4482,0.8254,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-12-03,h29v07,1406.0,2505.0,0.508,0.8885,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2018-12-19,h29v07,1406.0,2505.0,0.5207,0.8703,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-01-01,h29v07,1406.0,2505.0,0.5207,0.8703,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-01-17,h29v07,1406.0,2505.0,0.4643,0.8941,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-02-02,h29v07,1406.0,2505.0,0.4829,0.8613,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-02-18,h29v07,1406.0,2505.0,0.5641,0.8078,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-03-06,h29v07,1406.0,2505.0,0.5899,0.78,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-03-22,h29v07,1406.0,2505.0,0.4722,0.8215,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-04-07,h29v07,1406.0,2505.0,0.5486,0.7551,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-04-23,h29v07,1406.0,2505.0,0.4713,0.7541,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-05-09,h29v07,1406.0,2505.0,0.5123,0.8524,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-05-25,h29v07,1406.0,2505.0,0.5443,0.8752,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-06-10,h29v07,1406.0,2505.0,0.3933,0.7213,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-06-26,h29v07,1406.0,2505.0,0.7419,0.8539,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-07-12,h29v07,1406.0,2505.0,0.8601,0.8604,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-07-28,h29v07,1406.0,2505.0,0.5828,0.8689,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-08-13,h29v07,1406.0,2505.0,0.6816,0.7424,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-08-29,h29v07,1406.0,2505.0,0.7956,0.8749,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Region I-ILOCOS REGION,17.07,120.53,2019-09-14,h29v07,1406.0,2505.0,0.7047,0.8741,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
